"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","SUICIDE","WOMEN","100000PER","A","1989",5.1,
"KOR","SUICIDE","WOMEN","100000PER","A","1990",5.3,
"KOR","SUICIDE","WOMEN","100000PER","A","1991",5.1,
"KOR","SUICIDE","WOMEN","100000PER","A","1992",5.7,
"KOR","SUICIDE","WOMEN","100000PER","A","1993",6.9,
"KOR","SUICIDE","WOMEN","100000PER","A","1994",7.3,
"KOR","SUICIDE","WOMEN","100000PER","A","1995",7.6,"B"
"KOR","SUICIDE","WOMEN","100000PER","A","1996",9,
"KOR","SUICIDE","WOMEN","100000PER","A","1997",9.5,
"KOR","SUICIDE","WOMEN","100000PER","A","1998",12.1,
"KOR","SUICIDE","WOMEN","100000PER","A","1999",10.7,
"KOR","SUICIDE","WOMEN","100000PER","A","2000",10.2,
"KOR","SUICIDE","WOMEN","100000PER","A","2001",10.8,
"KOR","SUICIDE","WOMEN","100000PER","A","2002",14.3,
"KOR","SUICIDE","WOMEN","100000PER","A","2003",17.4,
"KOR","SUICIDE","WOMEN","100000PER","A","2004",18.6,
"KOR","SUICIDE","WOMEN","100000PER","A","2005",19.5,
"KOR","SUICIDE","WOMEN","100000PER","A","2006",16.9,
"KOR","SUICIDE","WOMEN","100000PER","A","2007",20.2,
"KOR","SUICIDE","WOMEN","100000PER","A","2008",20.1,
"KOR","SUICIDE","WOMEN","100000PER","A","2009",23.5,
"KOR","SUICIDE","WOMEN","100000PER","A","2010",22.1,
"KOR","SUICIDE","WOMEN","100000PER","A","2011",20.9,
"KOR","SUICIDE","WOMEN","100000PER","A","2012",18.5,
"KOR","SUICIDE","WOMEN","100000PER","A","2013",17.3,
"KOR","SUICIDE","WOMEN","100000PER","A","2014",15.8,
"KOR","SUICIDE","WOMEN","100000PER","A","2015",15.1,
"KOR","SUICIDE","WOMEN","100000PER","A","2016",14.5,
"KOR","SUICIDE","WOMEN","100000PER","A","2017",13.1,
"KOR","SUICIDE","WOMEN","100000PER","A","2018",14,
"KOR","SUICIDE","WOMEN","100000PER","A","2019",14.9,
"KOR","SUICIDE","WOMEN","100000PER","A","2020",14.9,
"LUX","SUICIDE","MEN","100000PER","A","1967",18.7,
"LUX","SUICIDE","MEN","100000PER","A","1968",21.3,
"LUX","SUICIDE","MEN","100000PER","A","1969",26.7,
"LUX","SUICIDE","MEN","100000PER","A","1970",27,
"LUX","SUICIDE","MEN","100000PER","A","1971",27.5,"B"
"LUX","SUICIDE","MEN","100000PER","A","1972",23.2,
"LUX","SUICIDE","MEN","100000PER","A","1973",22.4,
"LUX","SUICIDE","MEN","100000PER","A","1974",21.4,
"LUX","SUICIDE","MEN","100000PER","A","1975",17.6,
"LUX","SUICIDE","MEN","100000PER","A","1976",21,
"LUX","SUICIDE","MEN","100000PER","A","1977",24.3,
"LUX","SUICIDE","MEN","100000PER","A","1978",29.4,
"LUX","SUICIDE","MEN","100000PER","A","1979",33.2,"B"
"LUX","SUICIDE","MEN","100000PER","A","1980",24,
"LUX","SUICIDE","MEN","100000PER","A","1981",26.3,
"LUX","SUICIDE","MEN","100000PER","A","1982",37.3,
"LUX","SUICIDE","MEN","100000PER","A","1983",40,
"LUX","SUICIDE","MEN","100000PER","A","1984",28.4,
"LUX","SUICIDE","MEN","100000PER","A","1985",26.2,
"LUX","SUICIDE","MEN","100000PER","A","1986",22.8,
"LUX","SUICIDE","MEN","100000PER","A","1987",25,
"LUX","SUICIDE","MEN","100000PER","A","1988",29.6,
"LUX","SUICIDE","MEN","100000PER","A","1989",31.9,
"LUX","SUICIDE","MEN","100000PER","A","1990",26.9,
"LUX","SUICIDE","MEN","100000PER","A","1991",31.1,
"LUX","SUICIDE","MEN","100000PER","A","1992",16.8,
"LUX","SUICIDE","MEN","100000PER","A","1993",26.3,
"LUX","SUICIDE","MEN","100000PER","A","1994",35.7,
"LUX","SUICIDE","MEN","100000PER","A","1995",24.6,
"LUX","SUICIDE","MEN","100000PER","A","1996",28.2,
"LUX","SUICIDE","MEN","100000PER","A","1997",34.1,
"LUX","SUICIDE","MEN","100000PER","A","1998",25,"B"
"LUX","SUICIDE","MEN","100000PER","A","1999",24.7,
"LUX","SUICIDE","MEN","100000PER","A","2000",25,
"LUX","SUICIDE","MEN","100000PER","A","2001",25.1,
"LUX","SUICIDE","MEN","100000PER","A","2002",31.6,
"LUX","SUICIDE","MEN","100000PER","A","2003",20.1,
"LUX","SUICIDE","MEN","100000PER","A","2004",21.9,
"LUX","SUICIDE","MEN","100000PER","A","2005",19.6,
"LUX","SUICIDE","MEN","100000PER","A","2006",21.9,
"LUX","SUICIDE","MEN","100000PER","A","2007",24,
"LUX","SUICIDE","MEN","100000PER","A","2008",15.2,
"LUX","SUICIDE","MEN","100000PER","A","2009",14.7,
"LUX","SUICIDE","MEN","100000PER","A","2010",17.6,
"LUX","SUICIDE","MEN","100000PER","A","2011",14.7,
"LUX","SUICIDE","MEN","100000PER","A","2012",15.2,
"LUX","SUICIDE","MEN","100000PER","A","2013",9.5,
"LUX","SUICIDE","MEN","100000PER","A","2014",19,
"LUX","SUICIDE","MEN","100000PER","A","2015",16.5,
"LUX","SUICIDE","MEN","100000PER","A","2016",11.5,
"LUX","SUICIDE","MEN","100000PER","A","2017",12.6,
"LUX","SUICIDE","MEN","100000PER","A","2018",11.5,
"LUX","SUICIDE","MEN","100000PER","A","2019",15.8,
"LUX","SUICIDE","MEN","100000PER","A","2020",14.8,
"LUX","SUICIDE","MEN","100000PER","A","2021",8.3,
"LUX","SUICIDE","WOMEN","100000PER","A","1967",10.3,
"LUX","SUICIDE","WOMEN","100000PER","A","1968",5.4,
"LUX","SUICIDE","WOMEN","100000PER","A","1969",8.6,
"LUX","SUICIDE","WOMEN","100000PER","A","1970",7.8,
"LUX","SUICIDE","WOMEN","100000PER","A","1971",5.5,"B"
"LUX","SUICIDE","WOMEN","100000PER","A","1972",10.4,
"LUX","SUICIDE","WOMEN","100000PER","A","1973",8.1,
"LUX","SUICIDE","WOMEN","100000PER","A","1974",7.5,
"LUX","SUICIDE","WOMEN","100000PER","A","1975",6.6,
"LUX","SUICIDE","WOMEN","100000PER","A","1976",9.9,
"LUX","SUICIDE","WOMEN","100000PER","A","1977",10,
"LUX","SUICIDE","WOMEN","100000PER","A","1978",9.6,
"LUX","SUICIDE","WOMEN","100000PER","A","1979",14.1,"B"
"LUX","SUICIDE","WOMEN","100000PER","A","1980",6.9,
"LUX","SUICIDE","WOMEN","100000PER","A","1981",9,
"LUX","SUICIDE","WOMEN","100000PER","A","1982",10.2,
"LUX","SUICIDE","WOMEN","100000PER","A","1983",12,
"LUX","SUICIDE","WOMEN","100000PER","A","1984",11.5,
"LUX","SUICIDE","WOMEN","100000PER","A","1985",9.1,
"LUX","SUICIDE","WOMEN","100000PER","A","1986",7.5,
"LUX","SUICIDE","WOMEN","100000PER","A","1987",15.5,
"LUX","SUICIDE","WOMEN","100000PER","A","1988",8.9,
"LUX","SUICIDE","WOMEN","100000PER","A","1989",9.8,
"LUX","SUICIDE","WOMEN","100000PER","A","1990",11,
"LUX","SUICIDE","WOMEN","100000PER","A","1991",11.7,
"LUX","SUICIDE","WOMEN","100000PER","A","1992",15.4,
"LUX","SUICIDE","WOMEN","100000PER","A","1993",8,
"LUX","SUICIDE","WOMEN","100000PER","A","1994",6.7,
"LUX","SUICIDE","WOMEN","100000PER","A","1995",8.7,
"LUX","SUICIDE","WOMEN","100000PER","A","1996",9.3,
"LUX","SUICIDE","WOMEN","100000PER","A","1997",9.9,
"LUX","SUICIDE","WOMEN","100000PER","A","1998",7.2,"B"
"LUX","SUICIDE","WOMEN","100000PER","A","1999",9.8,
"LUX","SUICIDE","WOMEN","100000PER","A","2000",7.3,
"LUX","SUICIDE","WOMEN","100000PER","A","2001",10.4,
"LUX","SUICIDE","WOMEN","100000PER","A","2002",10.3,
"LUX","SUICIDE","WOMEN","100000PER","A","2003",3.6,
"LUX","SUICIDE","WOMEN","100000PER","A","2004",7.1,
"LUX","SUICIDE","WOMEN","100000PER","A","2005",4.2,
"LUX","SUICIDE","WOMEN","100000PER","A","2006",7.6,
"LUX","SUICIDE","WOMEN","100000PER","A","2007",10.5,
"LUX","SUICIDE","WOMEN","100000PER","A","2008",3.2,
"LUX","SUICIDE","WOMEN","100000PER","A","2009",4.7,
"LUX","SUICIDE","WOMEN","100000PER","A","2010",4.3,
"LUX","SUICIDE","WOMEN","100000PER","A","2011",6.8,
"LUX","SUICIDE","WOMEN","100000PER","A","2012",4.4,
"LUX","SUICIDE","WOMEN","100000PER","A","2013",5.8,
"LUX","SUICIDE","WOMEN","100000PER","A","2014",5.5,
"LUX","SUICIDE","WOMEN","100000PER","A","2015",7,
"LUX","SUICIDE","WOMEN","100000PER","A","2016",3.7,
"LUX","SUICIDE","WOMEN","100000PER","A","2017",4.8,
"LUX","SUICIDE","WOMEN","100000PER","A","2018",5.2,
"LUX","SUICIDE","WOMEN","100000PER","A","2019",6.7,
"LUX","SUICIDE","WOMEN","100000PER","A","2020",4.3,
"LUX","SUICIDE","WOMEN","100000PER","A","2021",2.7,
"MEX","SUICIDE","MEN","100000PER","A","1969",2,
"MEX","SUICIDE","MEN","100000PER","A","1970",3.3,
"MEX","SUICIDE","MEN","100000PER","A","1971",1.9,
"MEX","SUICIDE","MEN","100000PER","A","1972",2.1,
"MEX","SUICIDE","MEN","100000PER","A","1973",1.8,
"MEX","SUICIDE","MEN","100000PER","A","1979",4.9,"B"
"MEX","SUICIDE","MEN","100000PER","A","1980",3.8,
"MEX","SUICIDE","MEN","100000PER","A","1981",4.5,
"MEX","SUICIDE","MEN","100000PER","A","1982",4.7,
"MEX","SUICIDE","MEN","100000PER","A","1983",4,
"MEX","SUICIDE","MEN","100000PER","A","1984",3.8,
"MEX","SUICIDE","MEN","100000PER","A","1985",5.6,
"MEX","SUICIDE","MEN","100000PER","A","1986",6.3,
"MEX","SUICIDE","MEN","100000PER","A","1987",6,
"MEX","SUICIDE","MEN","100000PER","A","1988",5.9,
"MEX","SUICIDE","MEN","100000PER","A","1989",6.6,
"MEX","SUICIDE","MEN","100000PER","A","1990",6.6,
"MEX","SUICIDE","MEN","100000PER","A","1991",6.6,
"MEX","SUICIDE","MEN","100000PER","A","1992",7,
"MEX","SUICIDE","MEN","100000PER","A","1993",7.5,
"MEX","SUICIDE","MEN","100000PER","A","1994",8,
"MEX","SUICIDE","MEN","100000PER","A","1995",8.4,
"MEX","SUICIDE","MEN","100000PER","A","1996",7.6,
"MEX","SUICIDE","MEN","100000PER","A","1997",7.8,
"MEX","SUICIDE","MEN","100000PER","A","1998",7.8,"B"
"MEX","SUICIDE","MEN","100000PER","A","1999",7.5,
"MEX","SUICIDE","MEN","100000PER","A","2000",8.1,
"MEX","SUICIDE","MEN","100000PER","A","2001",8.3,
"MEX","SUICIDE","MEN","100000PER","A","2002",8,
"MEX","SUICIDE","MEN","100000PER","A","2003",8.4,
"MEX","SUICIDE","MEN","100000PER","A","2004",8.4,
"MEX","SUICIDE","MEN","100000PER","A","2005",9,
"MEX","SUICIDE","MEN","100000PER","A","2006",8.3,
"MEX","SUICIDE","MEN","100000PER","A","2007",8.1,
"MEX","SUICIDE","MEN","100000PER","A","2008",8.4,
"MEX","SUICIDE","MEN","100000PER","A","2009",8.8,
"MEX","SUICIDE","MEN","100000PER","A","2010",8.8,
"MEX","SUICIDE","MEN","100000PER","A","2011",9,
"MEX","SUICIDE","MEN","100000PER","A","2012",8.4,
"MEX","SUICIDE","MEN","100000PER","A","2013",8.9,
"MEX","SUICIDE","MEN","100000PER","A","2014",9.7,
"MEX","SUICIDE","MEN","100000PER","A","2015",9.6,
"MEX","SUICIDE","MEN","100000PER","A","2016",9.6,
"MEX","SUICIDE","MEN","100000PER","A","2017",9.6,
"MEX","SUICIDE","MEN","100000PER","A","2018",9.7,
"MEX","SUICIDE","MEN","100000PER","A","2019",10,
"MEX","SUICIDE","MEN","100000PER","A","2020",11,
"MEX","SUICIDE","WOMEN","100000PER","A","1969",0.3,
"MEX","SUICIDE","WOMEN","100000PER","A","1970",0.6,
"MEX","SUICIDE","WOMEN","100000PER","A","1971",0.4,
"MEX","SUICIDE","WOMEN","100000PER","A","1972",0.4,
"MEX","SUICIDE","WOMEN","100000PER","A","1973",0.3,
"MEX","SUICIDE","WOMEN","100000PER","A","1979",0.9,"B"
"MEX","SUICIDE","WOMEN","100000PER","A","1980",0.7,
"MEX","SUICIDE","WOMEN","100000PER","A","1981",1,
"MEX","SUICIDE","WOMEN","100000PER","A","1982",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1983",0.8,
"MEX","SUICIDE","WOMEN","100000PER","A","1984",0.5,
"MEX","SUICIDE","WOMEN","100000PER","A","1985",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1986",0.8,
"MEX","SUICIDE","WOMEN","100000PER","A","1987",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1988",0.8,
"MEX","SUICIDE","WOMEN","100000PER","A","1989",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1990",0.8,
"MEX","SUICIDE","WOMEN","100000PER","A","1991",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1992",1,
"MEX","SUICIDE","WOMEN","100000PER","A","1993",0.9,
"MEX","SUICIDE","WOMEN","100000PER","A","1994",1,
"MEX","SUICIDE","WOMEN","100000PER","A","1995",1,
"MEX","SUICIDE","WOMEN","100000PER","A","1996",1,
"MEX","SUICIDE","WOMEN","100000PER","A","1997",1.1,
"MEX","SUICIDE","WOMEN","100000PER","A","1998",1,"B"
"MEX","SUICIDE","WOMEN","100000PER","A","1999",1,
"MEX","SUICIDE","WOMEN","100000PER","A","2000",1.1,
"MEX","SUICIDE","WOMEN","100000PER","A","2001",1.4,
"MEX","SUICIDE","WOMEN","100000PER","A","2002",1.3,
"MEX","SUICIDE","WOMEN","100000PER","A","2003",1.4,
"MEX","SUICIDE","WOMEN","100000PER","A","2004",1.3,
"MEX","SUICIDE","WOMEN","100000PER","A","2005",1.4,
"MEX","SUICIDE","WOMEN","100000PER","A","2006",1.3,
"MEX","SUICIDE","WOMEN","100000PER","A","2007",1.4,
"MEX","SUICIDE","WOMEN","100000PER","A","2008",1.5,
"MEX","SUICIDE","WOMEN","100000PER","A","2009",1.6,
"MEX","SUICIDE","WOMEN","100000PER","A","2010",1.5,
"MEX","SUICIDE","WOMEN","100000PER","A","2011",1.6,
"MEX","SUICIDE","WOMEN","100000PER","A","2012",1.6,
"MEX","SUICIDE","WOMEN","100000PER","A","2013",1.7,
"MEX","SUICIDE","WOMEN","100000PER","A","2014",1.9,
"MEX","SUICIDE","WOMEN","100000PER","A","2015",1.8,
"MEX","SUICIDE","WOMEN","100000PER","A","2016",1.7,
"MEX","SUICIDE","WOMEN","100000PER","A","2017",1.8,
"MEX","SUICIDE","WOMEN","100000PER","A","2018",1.8,
"MEX","SUICIDE","WOMEN","100000PER","A","2019",1.9,
"MEX","SUICIDE","WOMEN","100000PER","A","2020",2,
"NLD","SUICIDE","MEN","100000PER","A","1960",12.2,
"NLD","SUICIDE","MEN","100000PER","A","1961",12.8,
"NLD","SUICIDE","MEN","100000PER","A","1962",11.7,
"NLD","SUICIDE","MEN","100000PER","A","1963",11.7,
"NLD","SUICIDE","MEN","100000PER","A","1964",11.9,
"NLD","SUICIDE","MEN","100000PER","A","1965",12.9,
"NLD","SUICIDE","MEN","100000PER","A","1966",12.8,
"NLD","SUICIDE","MEN","100000PER","A","1967",11.2,
"NLD","SUICIDE","MEN","100000PER","A","1968",11.2,
"NLD","SUICIDE","MEN","100000PER","A","1969",12.8,"B"
"NLD","SUICIDE","MEN","100000PER","A","1970",13.9,
"NLD","SUICIDE","MEN","100000PER","A","1971",13.5,
"NLD","SUICIDE","MEN","100000PER","A","1972",13.8,
"NLD","SUICIDE","MEN","100000PER","A","1973",13,
"NLD","SUICIDE","MEN","100000PER","A","1974",14.5,
"NLD","SUICIDE","MEN","100000PER","A","1975",13.9,
"NLD","SUICIDE","MEN","100000PER","A","1976",15.5,
"NLD","SUICIDE","MEN","100000PER","A","1977",14.7,
"NLD","SUICIDE","MEN","100000PER","A","1978",13.8,
"NLD","SUICIDE","MEN","100000PER","A","1979",14.8,"B"
"NLD","SUICIDE","MEN","100000PER","A","1980",16,
"NLD","SUICIDE","MEN","100000PER","A","1981",15,
"NLD","SUICIDE","MEN","100000PER","A","1982",16.1,
"NLD","SUICIDE","MEN","100000PER","A","1983",17.8,
"NLD","SUICIDE","MEN","100000PER","A","1984",18.1,
"NLD","SUICIDE","MEN","100000PER","A","1985",17,
"NLD","SUICIDE","MEN","100000PER","A","1986",16.5,
"NLD","SUICIDE","MEN","100000PER","A","1987",15.8,
"NLD","SUICIDE","MEN","100000PER","A","1988",15.3,
"NLD","SUICIDE","MEN","100000PER","A","1989",14.3,
"NLD","SUICIDE","MEN","100000PER","A","1990",13.7,
"NLD","SUICIDE","MEN","100000PER","A","1991",15.7,
"NLD","SUICIDE","MEN","100000PER","A","1992",15.4,
"NLD","SUICIDE","MEN","100000PER","A","1993",14.6,
"NLD","SUICIDE","MEN","100000PER","A","1994",15.6,
"NLD","SUICIDE","MEN","100000PER","A","1995",13.8,
"NLD","SUICIDE","MEN","100000PER","A","1996",14.6,"B"
"NLD","SUICIDE","MEN","100000PER","A","1997",14.6,
"NLD","SUICIDE","MEN","100000PER","A","1998",13.9,
"NLD","SUICIDE","MEN","100000PER","A","1999",13.8,
"NLD","SUICIDE","MEN","100000PER","A","2000",13.6,
"NLD","SUICIDE","MEN","100000PER","A","2001",13.4,
"NLD","SUICIDE","MEN","100000PER","A","2002",13.8,
"NLD","SUICIDE","MEN","100000PER","A","2003",13.1,
"NLD","SUICIDE","MEN","100000PER","A","2004",13.2,
"NLD","SUICIDE","MEN","100000PER","A","2005",13.6,
"NLD","SUICIDE","MEN","100000PER","A","2006",13.4,
"NLD","SUICIDE","MEN","100000PER","A","2007",11.8,
"NLD","SUICIDE","MEN","100000PER","A","2008",12.4,
"NLD","SUICIDE","MEN","100000PER","A","2009",13.1,
"NLD","SUICIDE","MEN","100000PER","A","2010",13.6,
"NLD","SUICIDE","MEN","100000PER","A","2011",13.7,
"NLD","SUICIDE","MEN","100000PER","A","2012",14.3,
"NLD","SUICIDE","MEN","100000PER","A","2013",15.6,
"NLD","SUICIDE","MEN","100000PER","A","2014",14.8,
"NLD","SUICIDE","MEN","100000PER","A","2015",15.1,
"NLD","SUICIDE","MEN","100000PER","A","2016",15,
"NLD","SUICIDE","MEN","100000PER","A","2017",15.1,
"NLD","SUICIDE","MEN","100000PER","A","2018",13.5,
"NLD","SUICIDE","MEN","100000PER","A","2019",13.9,
"NLD","SUICIDE","MEN","100000PER","A","2020",13.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1960",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1961",6,
"NLD","SUICIDE","WOMEN","100000PER","A","1962",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1963",5.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1964",6.3,
"NLD","SUICIDE","WOMEN","100000PER","A","1965",7,
"NLD","SUICIDE","WOMEN","100000PER","A","1966",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1967",5.7,
"NLD","SUICIDE","WOMEN","100000PER","A","1968",5.9,
"NLD","SUICIDE","WOMEN","100000PER","A","1969",6.9,"B"
"NLD","SUICIDE","WOMEN","100000PER","A","1970",7.7,
"NLD","SUICIDE","WOMEN","100000PER","A","1971",8.3,
"NLD","SUICIDE","WOMEN","100000PER","A","1972",7.9,
"NLD","SUICIDE","WOMEN","100000PER","A","1973",9,
"NLD","SUICIDE","WOMEN","100000PER","A","1974",8.9,
"NLD","SUICIDE","WOMEN","100000PER","A","1975",8.4,
"NLD","SUICIDE","WOMEN","100000PER","A","1976",8.2,
"NLD","SUICIDE","WOMEN","100000PER","A","1977",8.1,
"NLD","SUICIDE","WOMEN","100000PER","A","1978",9.5,
"NLD","SUICIDE","WOMEN","100000PER","A","1979",10.6,"B"
"NLD","SUICIDE","WOMEN","100000PER","A","1980",8.4,
"NLD","SUICIDE","WOMEN","100000PER","A","1981",8.9,
"NLD","SUICIDE","WOMEN","100000PER","A","1982",9.4,
"NLD","SUICIDE","WOMEN","100000PER","A","1983",10.5,
"NLD","SUICIDE","WOMEN","100000PER","A","1984",10.6,
"NLD","SUICIDE","WOMEN","100000PER","A","1985",8.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1986",8.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1987",8.9,
"NLD","SUICIDE","WOMEN","100000PER","A","1988",8,
"NLD","SUICIDE","WOMEN","100000PER","A","1989",8,
"NLD","SUICIDE","WOMEN","100000PER","A","1990",7.5,
"NLD","SUICIDE","WOMEN","100000PER","A","1991",7.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1992",7.4,
"NLD","SUICIDE","WOMEN","100000PER","A","1993",7.1,
"NLD","SUICIDE","WOMEN","100000PER","A","1994",6.5,
"NLD","SUICIDE","WOMEN","100000PER","A","1995",6.7,
"NLD","SUICIDE","WOMEN","100000PER","A","1996",6.9,"B"
"NLD","SUICIDE","WOMEN","100000PER","A","1997",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","1998",6.6,
"NLD","SUICIDE","WOMEN","100000PER","A","1999",6.4,
"NLD","SUICIDE","WOMEN","100000PER","A","2000",6.3,
"NLD","SUICIDE","WOMEN","100000PER","A","2001",5.7,
"NLD","SUICIDE","WOMEN","100000PER","A","2002",6.2,
"NLD","SUICIDE","WOMEN","100000PER","A","2003",5.9,
"NLD","SUICIDE","WOMEN","100000PER","A","2004",5.9,
"NLD","SUICIDE","WOMEN","100000PER","A","2005",6,
"NLD","SUICIDE","WOMEN","100000PER","A","2006",5.7,
"NLD","SUICIDE","WOMEN","100000PER","A","2007",4.9,
"NLD","SUICIDE","WOMEN","100000PER","A","2008",5.3,
"NLD","SUICIDE","WOMEN","100000PER","A","2009",5.4,
"NLD","SUICIDE","WOMEN","100000PER","A","2010",5.5,
"NLD","SUICIDE","WOMEN","100000PER","A","2011",5.9,
"NLD","SUICIDE","WOMEN","100000PER","A","2012",6.5,
"NLD","SUICIDE","WOMEN","100000PER","A","2013",6.2,
"NLD","SUICIDE","WOMEN","100000PER","A","2014",6.7,
"NLD","SUICIDE","WOMEN","100000PER","A","2015",6.7,
"NLD","SUICIDE","WOMEN","100000PER","A","2016",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","2017",6.8,
"NLD","SUICIDE","WOMEN","100000PER","A","2018",7.2,
"NLD","SUICIDE","WOMEN","100000PER","A","2019",6.3,
"NLD","SUICIDE","WOMEN","100000PER","A","2020",6.4,
"NZL","SUICIDE","MEN","100000PER","A","1960",18.7,
"NZL","SUICIDE","MEN","100000PER","A","1961",17.1,
"NZL","SUICIDE","MEN","100000PER","A","1962",16.1,
"NZL","SUICIDE","MEN","100000PER","A","1963",16.9,
"NZL","SUICIDE","MEN","100000PER","A","1964",13.4,
"NZL","SUICIDE","MEN","100000PER","A","1965",17.5,
"NZL","SUICIDE","MEN","100000PER","A","1966",16.9,
"NZL","SUICIDE","MEN","100000PER","A","1967",19.2,
"NZL","SUICIDE","MEN","100000PER","A","1968",17.6,"B"
"NZL","SUICIDE","MEN","100000PER","A","1969",18.5,
"NZL","SUICIDE","MEN","100000PER","A","1970",16.9,
"NZL","SUICIDE","MEN","100000PER","A","1971",14.2,
"NZL","SUICIDE","MEN","100000PER","A","1972",16.2,
"NZL","SUICIDE","MEN","100000PER","A","1973",17,
"NZL","SUICIDE","MEN","100000PER","A","1974",17.2,
"NZL","SUICIDE","MEN","100000PER","A","1975",17.3,
"NZL","SUICIDE","MEN","100000PER","A","1976",16.6,
"NZL","SUICIDE","MEN","100000PER","A","1977",21,
"NZL","SUICIDE","MEN","100000PER","A","1978",16.6,
"NZL","SUICIDE","MEN","100000PER","A","1979",17.3,"B"
"NZL","SUICIDE","MEN","100000PER","A","1980",17.7,
"NZL","SUICIDE","MEN","100000PER","A","1981",19,
"NZL","SUICIDE","MEN","100000PER","A","1982",19.7,
"NZL","SUICIDE","MEN","100000PER","A","1983",18.1,
"NZL","SUICIDE","MEN","100000PER","A","1984",22,
"NZL","SUICIDE","MEN","100000PER","A","1985",18.5,
"NZL","SUICIDE","MEN","100000PER","A","1986",21.1,
"NZL","SUICIDE","MEN","100000PER","A","1987",24.8,
"NZL","SUICIDE","MEN","100000PER","A","1988",25.1,
"NZL","SUICIDE","MEN","100000PER","A","1989",24.2,
"NZL","SUICIDE","MEN","100000PER","A","1990",23.5,
"NZL","SUICIDE","MEN","100000PER","A","1991",22.6,
"NZL","SUICIDE","MEN","100000PER","A","1992",23.9,
"NZL","SUICIDE","MEN","100000PER","A","1993",20.1,
"NZL","SUICIDE","MEN","100000PER","A","1994",24.7,
"NZL","SUICIDE","MEN","100000PER","A","1995",24.6,
"NZL","SUICIDE","MEN","100000PER","A","1996",24.5,
"NZL","SUICIDE","MEN","100000PER","A","1997",24.5,
"NZL","SUICIDE","MEN","100000PER","A","1998",24.6,
"NZL","SUICIDE","MEN","100000PER","A","1999",21.2,
"NZL","SUICIDE","MEN","100000PER","A","2000",21,"B"
"NZL","SUICIDE","MEN","100000PER","A","2001",21.5,
"NZL","SUICIDE","MEN","100000PER","A","2002",19.5,
"NZL","SUICIDE","MEN","100000PER","A","2003",20.1,
"NZL","SUICIDE","MEN","100000PER","A","2004",20.3,
"NZL","SUICIDE","MEN","100000PER","A","2005",19.6,
"NZL","SUICIDE","MEN","100000PER","A","2006",19.6,
"NZL","SUICIDE","MEN","100000PER","A","2007",18.9,
"NZL","SUICIDE","MEN","100000PER","A","2008",18.9,
"NZL","SUICIDE","MEN","100000PER","A","2009",19.2,
"NZL","SUICIDE","MEN","100000PER","A","2010",18.7,
"NZL","SUICIDE","MEN","100000PER","A","2011",17.6,
"NZL","SUICIDE","MEN","100000PER","A","2012",18.7,
"NZL","SUICIDE","MEN","100000PER","A","2013",17.7,
"NZL","SUICIDE","MEN","100000PER","A","2014",17.9,
"NZL","SUICIDE","MEN","100000PER","A","2015",17.8,
"NZL","SUICIDE","MEN","100000PER","A","2016",18.4,
"NZL","SUICIDE","WOMEN","100000PER","A","1960",7.2,
"NZL","SUICIDE","WOMEN","100000PER","A","1961",5.5,
"NZL","SUICIDE","WOMEN","100000PER","A","1962",7,
"NZL","SUICIDE","WOMEN","100000PER","A","1963",9.3,
"NZL","SUICIDE","WOMEN","100000PER","A","1964",8.3,
"NZL","SUICIDE","WOMEN","100000PER","A","1965",8.1,
"NZL","SUICIDE","WOMEN","100000PER","A","1966",8.6,
"NZL","SUICIDE","WOMEN","100000PER","A","1967",8.4,
"NZL","SUICIDE","WOMEN","100000PER","A","1968",8.2,"B"
"NZL","SUICIDE","WOMEN","100000PER","A","1969",8.8,
"NZL","SUICIDE","WOMEN","100000PER","A","1970",8.8,
"NZL","SUICIDE","WOMEN","100000PER","A","1971",7.7,
"NZL","SUICIDE","WOMEN","100000PER","A","1972",7.5,
"NZL","SUICIDE","WOMEN","100000PER","A","1973",6.8,
"NZL","SUICIDE","WOMEN","100000PER","A","1974",7,
"NZL","SUICIDE","WOMEN","100000PER","A","1975",8,
"NZL","SUICIDE","WOMEN","100000PER","A","1976",7.5,
"NZL","SUICIDE","WOMEN","100000PER","A","1977",8.6,
"NZL","SUICIDE","WOMEN","100000PER","A","1978",9.4,
"NZL","SUICIDE","WOMEN","100000PER","A","1979",7,"B"
"NZL","SUICIDE","WOMEN","100000PER","A","1980",8.4,
"NZL","SUICIDE","WOMEN","100000PER","A","1981",6,
